"isActive","isRookie","namePlayer","idPlayer","countSeasons","yearSeasonFirst","yearSeasonLast","idTeam","hasGamesPlayedFlag","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","hasHeadShot","hasThumbnail","hasAction","urlPlayerPhoto"
"1","0","Jarrett Allen","1628386.0","3.0","2017.0","2020.0","1610612739.0","0","https://stats.nba.com/player/1628386","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png","https://stats.nba.com/media/players/700/1628386.png","1","1","0","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png"
"0","0","Jerome Allen","706.0","1.0","1995.0","1996.0","","0","https://stats.nba.com/player/706","https://stats.nba.com/media/players/230x185/706.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/706.png","https://stats.nba.com/media/players/700/706.png","0","1","1","https://stats.nba.com/media/players/230x185/706.png"
"0","0","Kadeem Allen","1628443.0","2.0","2017.0","2019.0","","0","https://stats.nba.com/player/1628443","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628443.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628443.png","https://stats.nba.com/media/players/700/1628443.png","1","1","0","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628443.png"
"0","0","Lavoy Allen","202730.0","5.0","2011.0","2016.0","","0","https://stats.nba.com/player/202730","https://stats.nba.com/media/players/230x185/202730.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202730.png","https://stats.nba.com/media/players/700/202730.png","1","1","1","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202730.png"
"0","0","Lucius Allen","76027.0","9.0","1969.0","1978.0","","0","https://stats.nba.com/player/76027","https://stats.nba.com/media/players/230x185/76027.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76027.png","https://stats.nba.com/media/players/700/76027.png","0","1","1","https://stats.nba.com/media/players/230x185/76027.png"
"0","0","Malik Allen","2124.0","9.0","2001.0","2010.0","","0","https://stats.nba.com/player/2124","https://stats.nba.com/media/players/230x185/2124.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2124.png","https://stats.nba.com/media/players/700/2124.png","0","1","1","https://stats.nba.com/media/players/230x185/2124.png"
"0","0","Randy Allen","76025.0","1.0","1988.0","1989.0","","0","https://stats.nba.com/player/76025","https://stats.nba.com/media/players/230x185/76025.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76025.png","https://stats.nba.com/media/players/700/76025.png","0","1","1","https://stats.nba.com/media/players/230x185/76025.png"
"0","0","Ray Allen","951.0","17.0","1996.0","2013.0","","0","https://stats.nba.com/player/951","https://stats.nba.com/media/players/230x185/951.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/951.png","https://stats.nba.com/media/players/700/951.png","0","1","1","https://stats.nba.com/media/players/230x185/951.png"
"0","0","Tony Allen","2754.0","13.0","2004.0","2017.0","","0","https://stats.nba.com/player/2754","https://stats.nba.com/media/players/230x185/2754.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2754.png","https://stats.nba.com/media/players/700/2754.png","1","1","1","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2754.png"
"0","0","Odis Allison","76029.0","0.0","1971.0","1971.0","","0","https://stats.nba.com/player/76029","https://stats.nba.com/media/players/230x185/76029.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76029.png","https://stats.nba.com/media/players/700/76029.png","0","1","1","https://stats.nba.com/media/players/230x185/76029.png"
"0","0","Lance Allred","200984.0","0.0","2007.0","2007.0","","0","https://stats.nba.com/player/200984","https://stats.nba.com/media/players/230x185/200984.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200984.png","https://stats.nba.com/media/players/700/200984.png","0","1","1","https://stats.nba.com/media/players/230x185/200984.png"
"0","0","Darrell Allums","76030.0","0.0","1980.0","1980.0","","0","https://stats.nba.com/player/76030","https://stats.nba.com/media/players/230x185/76030.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76030.png","https://stats.nba.com/media/players/700/76030.png","0","1","1","https://stats.nba.com/media/players/230x185/76030.png"
"0","0","Morris Almond","201165.0","4.0","2007.0","2011.0","","0","https://stats.nba.com/player/201165","https://stats.nba.com/media/players/230x185/201165.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201165.png","https://stats.nba.com/media/players/700/201165.png","0","1","1","https://stats.nba.com/media/players/230x185/201165.png"
"0","0","Derrick Alston","308.0","2.0","1994.0","1996.0","","0","https://stats.nba.com/player/308","https://stats.nba.com/media/players/230x185/308.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/308.png","https://stats.nba.com/media/players/700/308.png","0","1","1","https://stats.nba.com/media/players/230x185/308.png"
"0","0","Rafer Alston","1747.0","10.0","1999.0","2009.0","","0","https://stats.nba.com/player/1747","https://stats.nba.com/media/players/230x185/1747.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1747.png","https://stats.nba.com/media/players/700/1747.png","1","1","1","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1747.png"
"0","0","Peter Aluma","1824.0","0.0","1998.0","1998.0","","0","https://stats.nba.com/player/1824","https://stats.nba.com/media/players/230x185/1824.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1824.png","https://stats.nba.com/media/players/700/1824.png","0","1","1","https://stats.nba.com/media/players/230x185/1824.png"
"0","0","John Amaechi","680.0","7.0","1995.0","2002.0","","0","https://stats.nba.com/player/680","https://stats.nba.com/media/players/230x185/680.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/680.png","https://stats.nba.com/media/players/700/680.png","0","1","1","https://stats.nba.com/media/players/230x185/680.png"
"0","0","Ashraf Amaya","732.0","1.0","1995.0","1996.0","","0","https://stats.nba.com/player/732","https://stats.nba.com/media/players/230x185/732.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/732.png","https://stats.nba.com/media/players/700/732.png","0","1","1","https://stats.nba.com/media/players/230x185/732.png"
"1","0","Al-Farouq Aminu","202329.0","10.0","2010.0","2020.0","1610612741.0","0","https://stats.nba.com/player/202329","https://stats.nba.com/media/players/230x185/202329.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202329.png","https://stats.nba.com/media/players/700/202329.png","1","1","1","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202329.png"
"0","0","Lou Amundson","200811.0","9.0","2006.0","2015.0","","0","https://stats.nba.com/player/200811","https://stats.nba.com/media/players/230x185/200811.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200811.png","https://stats.nba.com/media/players/700/200811.png","1","1","1","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200811.png"
"0","0","Bob Anderegg","76034.0","0.0","1959.0","1959.0","","0","https://stats.nba.com/player/76034","https://stats.nba.com/media/players/230x185/76034.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76034.png","https://stats.nba.com/media/players/700/76034.png","0","1","1","https://stats.nba.com/media/players/230x185/76034.png"
"0","0","Chris Andersen","2365.0","15.0","2001.0","2016.0","","0","https://stats.nba.com/player/2365","https://stats.nba.com/media/players/230x185/2365.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2365.png","https://stats.nba.com/media/players/700/2365.png","1","1","1","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2365.png"
"0","0","David Andersen","2431.0","1.0","2009.0","2010.0","","0","https://stats.nba.com/player/2431","https://stats.nba.com/media/players/230x185/2431.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2431.png","https://stats.nba.com/media/players/700/2431.png","0","1","1","https://stats.nba.com/media/players/230x185/2431.png"
"0","0","Alan Anderson","101187.0","11.0","2005.0","2016.0","","0","https://stats.nba.com/player/101187","https://stats.nba.com/media/players/230x185/101187.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101187.png","https://stats.nba.com/media/players/700/101187.png","1","1","1","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101187.png"
"0","0","Antonio Anderson","202079.0","0.0","2009.0","2009.0","","0","https://stats.nba.com/player/202079","https://stats.nba.com/media/players/230x185/202079.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202079.png","https://stats.nba.com/media/players/700/202079.png","0","1","1","https://stats.nba.com/media/players/230x185/202079.png"
"0","0","Cliff Anderson","76035.0","3.0","1967.0","1970.0","","0","https://stats.nba.com/player/76035","https://stats.nba.com/media/players/230x185/76035.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76035.png","https://stats.nba.com/media/players/700/76035.png","0","1","1","https://stats.nba.com/media/players/230x185/76035.png"
"0","0","Daniel Anderson","76036.0","1.0","1974.0","1975.0","","0","https://stats.nba.com/player/76036","https://stats.nba.com/media/players/230x185/76036.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76036.png","https://stats.nba.com/media/players/700/76036.png","0","1","1","https://stats.nba.com/media/players/230x185/76036.png"
